update_date,update_time,Zip,Positive_Cases,Tested
05-12-2020,14:45,60606,40,317
05-12-2020,14:45,60607,343,1292
05-12-2020,14:45,60608,1145,3997
05-12-2020,14:45,60609,1048,3034
05-12-2020,14:45,60610,176,1327
05-12-2020,14:45,60611,108,1463
05-12-2020,14:45,60612,491,2557
05-12-2020,14:45,60613,315,1509
05-12-2020,14:45,60614,412,2485
05-12-2020,14:45,60615,285,1909
05-12-2020,14:45,60616,302,2015
05-12-2020,14:45,60617,722,3991
05-12-2020,14:45,60618,786,3290
05-12-2020,14:45,60619,695,3445
05-12-2020,14:45,60620,848,3755
05-12-2020,14:45,60621,388,1590
05-12-2020,14:45,60622,434,2020
05-12-2020,14:45,60623,2166,5012
05-12-2020,14:45,60624,582,2219
05-12-2020,14:45,60625,904,3010
05-12-2020,14:45,60626,699,2566
05-12-2020,14:45,60628,788,3344
05-12-2020,14:45,60629,1975,5262
05-12-2020,14:45,60630,502,2230
05-12-2020,14:45,60631,185,1531
05-12-2020,14:45,60632,1890,4467
05-12-2020,14:45,60633,203,1294
05-12-2020,14:45,60634,949,4410
05-12-2020,14:45,60636,502,1579
05-12-2020,14:45,60637,432,2749
05-12-2020,14:45,60638,744,3103
05-12-2020,14:45,60639,2082,5337
05-12-2020,14:45,60640,603,2559
05-12-2020,14:45,60641,855,3157
05-12-2020,14:45,60642,109,726
05-12-2020,14:45,60643,576,3010
05-12-2020,14:45,60644,822,3218
05-12-2020,14:45,60645,787,2793
05-12-2020,14:45,60646,262,1489
05-12-2020,14:45,60647,820,3257
05-12-2020,14:45,60649,586,2779
05-12-2020,14:45,60651,1052,3334
05-12-2020,14:45,60652,589,2120
05-12-2020,14:45,60653,373,1922
05-12-2020,14:45,60654,119,643
05-12-2020,14:45,60655,198,1496
05-12-2020,14:45,60656,187,1273
05-12-2020,14:45,60657,252,1957
05-12-2020,14:45,60659,519,1664
05-12-2020,14:45,60660,289,1241
05-12-2020,14:45,60661,31,281
05-12-2020,14:45,60706,247,1387
05-12-2020,14:45,60707,537,2396
05-12-2020,14:45,60712,126,589
05-12-2020,14:45,60714,537,1702
05-12-2020,14:45,60803,169,809
05-12-2020,14:45,60804,1838,5093
05-12-2020,14:45,60805,180,687
05-12-2020,14:45,60827,248,1250
05-12-2020,14:45,60901,317,1699
05-12-2020,14:45,60912,6,18
05-12-2020,14:45,60914,94,811
05-12-2020,14:45,60915,35,357
05-12-2020,14:45,60922,10,87
05-12-2020,14:45,60927,41,115
05-12-2020,14:45,60928,6,14
05-12-2020,14:45,60950,58,523
05-12-2020,14:45,60954,19,268
05-12-2020,14:45,60955,10,32
05-12-2020,14:45,60958,18,72
05-12-2020,14:45,60964,18,111
05-12-2020,14:45,60970,9,147
05-12-2020,14:45,61008,212,847
05-12-2020,14:45,61010,6,127
05-12-2020,14:45,61016,18,153
05-12-2020,14:45,61021,57,591
05-12-2020,14:45,61032,98,466
05-12-2020,14:45,61054,6,92
05-12-2020,14:45,61061,6,127
05-12-2020,14:45,61064,9,58
05-12-2020,14:45,61065,20,197
05-12-2020,14:45,61068,114,806
05-12-2020,14:45,61071,25,164
05-12-2020,14:45,61072,20,181
05-12-2020,14:45,61073,26,345
05-12-2020,14:45,61080,21,158
05-12-2020,14:45,61081,57,275
05-12-2020,14:45,61084,6,30
05-12-2020,14:45,61088,6,121
05-12-2020,14:45,61101,144,951
05-12-2020,14:45,61102,117,757
05-12-2020,14:45,61103,119,974
05-12-2020,14:45,61104,145,671
05-12-2020,14:45,61107,94,964
05-12-2020,14:45,61108,161,911
05-12-2020,14:45,61109,120,818
05-12-2020,14:45,61111,49,544
05-12-2020,14:45,61114,49,393
05-12-2020,14:45,61115,48,509
05-12-2020,14:45,61201,146,665
05-12-2020,14:45,61235,8,50
05-12-2020,14:45,61240,8,85
05-12-2020,14:45,61241,13,121
05-12-2020,14:45,61244,137,479
05-12-2020,14:45,61252,13,55
05-12-2020,14:45,61254,7,220
05-12-2020,14:45,61264,18,189
05-12-2020,14:45,61265,164,866
05-12-2020,14:45,61270,6,90
05-12-2020,14:45,61275,8,61
05-12-2020,14:45,61282,31,154
05-12-2020,14:45,61341,29,226
05-12-2020,14:45,61342,15,115
05-12-2020,14:45,61350,12,283
05-12-2020,14:45,61354,6,186
05-12-2020,14:45,61356,6,163
05-12-2020,14:45,61401,66,862
05-12-2020,14:45,61410,6,56
05-12-2020,14:45,61443,16,219
05-12-2020,14:45,61455,43,428
05-12-2020,14:45,61462,96,430
05-12-2020,14:45,61469,6,52
05-12-2020,14:45,61525,6,143
05-12-2020,14:45,61548,6,164
05-12-2020,14:45,61554,17,707
05-12-2020,14:45,61603,21,587
05-12-2020,14:45,61604,24,851
05-12-2020,14:45,61605,13,422
05-12-2020,14:45,61610,6,93
05-12-2020,14:45,61611,18,459
05-12-2020,14:45,61614,43,633
05-12-2020,14:45,61615,18,520
05-12-2020,14:45,61701,38,1016
05-12-2020,14:45,61704,24,799
05-12-2020,14:45,61705,9,298
05-12-2020,14:45,61761,37,950
05-12-2020,14:45,61764,11,218
05-12-2020,14:45,61801,23,547
05-12-2020,14:45,61802,39,674
05-12-2020,14:45,61820,42,603
05-12-2020,14:45,61821,40,853
05-12-2020,14:45,61822,30,628
05-12-2020,14:45,61832,16,472
05-12-2020,14:45,61853,12,344
05-12-2020,14:45,61866,90,631
05-12-2020,14:45,61874,11,205
05-12-2020,14:45,61910,6,66
05-12-2020,14:45,61920,44,247
05-12-2020,14:45,61938,11,240
05-12-2020,14:45,61953,9,122
05-12-2020,14:45,62002,74,363
05-12-2020,14:45,62010,11,88
05-12-2020,14:45,62018,6,41
05-12-2020,14:45,62024,7,64
05-12-2020,14:45,62025,103,468
05-12-2020,14:45,62034,50,170
05-12-2020,14:45,62035,18,128
05-12-2020,14:45,62040,64,415
05-12-2020,14:45,62052,13,76
05-12-2020,14:45,62056,12,156
05-12-2020,14:45,62060,16,57
05-12-2020,14:45,62062,7,153
05-12-2020,14:45,62069,8,69
05-12-2020,14:45,62088,6,207
05-12-2020,14:45,62090,8,15
05-12-2020,14:45,62095,14,100
05-12-2020,14:45,62201,12,60
05-12-2020,14:45,62203,26,120
05-12-2020,14:45,62204,32,124
05-12-2020,14:45,62205,36,143
05-12-2020,14:45,62206,71,301
05-12-2020,14:45,62207,48,127
05-12-2020,14:45,62208,41,187
05-12-2020,14:45,62220,84,205
05-12-2020,14:45,62221,64,274
05-12-2020,14:45,62223,41,157
05-12-2020,14:45,62226,94,494
05-12-2020,14:45,62230,7,85
05-12-2020,14:45,62231,65,244
05-12-2020,14:45,62232,9,59
05-12-2020,14:45,62233,83,306
05-12-2020,14:45,62234,40,286
05-12-2020,14:45,62236,37,110
05-12-2020,14:45,62239,11,35
05-12-2020,14:45,62249,10,108
05-12-2020,14:45,62254,25,94
05-12-2020,14:45,62257,8,43
05-12-2020,14:45,62258,14,77
05-12-2020,14:45,62265,10,159
05-12-2020,14:45,62269,61,277
05-12-2020,14:45,62272,44,114
05-12-2020,14:45,62274,9,93
05-12-2020,14:45,62278,15,97
05-12-2020,14:45,62285,6,34
05-12-2020,14:45,62286,28,196
05-12-2020,14:45,62288,31,140
05-12-2020,14:45,62294,16,103
05-12-2020,14:45,62295,7,16
05-12-2020,14:45,62298,38,161
05-12-2020,14:45,62301,20,648
05-12-2020,14:45,62305,15,141
05-12-2020,14:45,62353,6,179
05-12-2020,14:45,62448,37,208
05-12-2020,14:45,62454,8,107
05-12-2020,14:45,62471,16,121
05-12-2020,14:45,62521,88,629
05-12-2020,14:45,62522,23,138
05-12-2020,14:45,62526,28,325
05-12-2020,14:45,62565,9,65
05-12-2020,14:45,62568,26,239
05-12-2020,14:45,62618,51,453
05-12-2020,14:45,62629,11,313
05-12-2020,14:45,62650,25,442
05-12-2020,14:45,62656,9,410
05-12-2020,14:45,62664,9,81
05-12-2020,14:45,62675,6,153
05-12-2020,14:45,62681,6,124
05-12-2020,14:45,62684,65,285
05-12-2020,14:45,62702,55,1023
05-12-2020,14:45,62703,48,849
05-12-2020,14:45,62704,33,965
05-12-2020,14:45,62707,11,183
05-12-2020,14:45,62711,20,441
05-12-2020,14:45,62801,51,573
05-12-2020,14:45,62832,16,225
05-12-2020,14:45,62864,81,589
05-12-2020,14:45,62882,8,66
05-12-2020,14:45,62901,92,581
05-12-2020,14:45,62902,12,78
05-12-2020,14:45,62906,33,272
05-12-2020,14:45,62907,12,47
05-12-2020,14:45,62918,10,175
05-12-2020,14:45,62920,20,99
05-12-2020,14:45,62948,6,222
05-12-2020,14:45,62959,23,538
05-12-2020,14:45,62966,42,369
05-12-2020,14:45,62992,22,66
05-11-2020,14:45,46324,7,97
05-11-2020,14:45,53142,8,117
05-11-2020,14:45,60002,66,474
05-11-2020,14:45,60004,192,2086
05-11-2020,14:45,60005,98,596
05-11-2020,14:45,60007,144,710
05-11-2020,14:45,60008,169,762
05-11-2020,14:45,60010,59,588
05-11-2020,14:45,60012,63,193
05-11-2020,14:45,60013,55,327
05-11-2020,14:45,60014,108,790
05-11-2020,14:45,60015,127,704
05-11-2020,14:45,60016,739,2297
05-11-2020,14:45,60018,321,1026
05-11-2020,14:45,60020,22,215
05-11-2020,14:45,60021,10,81
05-11-2020,14:45,60022,23,214
05-11-2020,14:45,60025,238,1256
05-11-2020,14:45,60026,96,434
05-11-2020,14:45,60030,103,712
05-11-2020,14:45,60031,195,972
05-11-2020,14:45,60033,82,311
05-11-2020,14:45,60035,171,955
05-11-2020,14:45,60040,62,183
05-11-2020,14:45,60041,26,170
05-11-2020,14:45,60042,19,118
05-11-2020,14:45,60043,14,96
05-11-2020,14:45,60044,64,324
05-11-2020,14:45,60045,97,564
05-11-2020,14:45,60046,119,639
05-11-2020,14:45,60047,114,574
05-11-2020,14:45,60048,78,513
05-11-2020,14:45,60050,121,627
05-11-2020,14:45,60051,64,432
05-11-2020,14:45,60053,190,810
05-11-2020,14:45,60056,382,1415
05-11-2020,14:45,60060,257,849
05-11-2020,14:45,60061,107,497
05-11-2020,14:45,60062,225,1369
05-11-2020,14:45,60064,405,765
05-11-2020,14:45,60067,96,668
05-11-2020,14:45,60068,196,918
05-11-2020,14:45,60069,46,223
05-11-2020,14:45,60070,124,432
05-11-2020,14:45,60071,7,61
05-11-2020,14:45,60073,457,1474
05-11-2020,14:45,60074,215,913
05-11-2020,14:45,60076,328,1513
05-11-2020,14:45,60077,273,1257
05-11-2020,14:45,60079,9,23
05-11-2020,14:45,60081,31,157
05-11-2020,14:45,60083,65,237
05-11-2020,14:45,60084,108,277
05-11-2020,14:45,60085,1522,3087
05-11-2020,14:45,60087,399,1052
05-11-2020,14:45,60088,38,77
05-11-2020,14:45,60089,146,752
05-11-2020,14:45,60090,377,1207
05-11-2020,14:45,60091,112,816
05-11-2020,14:45,60093,107,648
05-11-2020,14:45,60096,21,124
05-11-2020,14:45,60097,26,208
05-11-2020,14:45,60098,204,733
05-11-2020,14:45,60099,320,952
05-11-2020,14:45,60101,421,1298
05-11-2020,14:45,60102,75,495
05-11-2020,14:45,60103,140,820
05-11-2020,14:45,60104,288,992
05-11-2020,14:45,60106,323,1070
05-11-2020,14:45,60107,299,1092
05-11-2020,14:45,60108,148,1147
05-11-2020,14:45,60109,11,270
05-11-2020,14:45,60110,295,774
05-11-2020,14:45,60112,15,87
05-11-2020,14:45,60115,66,678
05-11-2020,14:45,60118,40,228
05-11-2020,14:45,60119,17,177
05-11-2020,14:45,60120,567,1346
05-11-2020,14:45,60123,344,1115
05-11-2020,14:45,60124,45,310
05-11-2020,14:45,60126,166,1152
05-11-2020,14:45,60130,81,593
05-11-2020,14:45,60131,214,790
05-11-2020,14:45,60133,383,1228
05-11-2020,14:45,60134,84,441
05-11-2020,14:45,60135,19,128
05-11-2020,14:45,60136,28,129
05-11-2020,14:45,60137,86,705
05-11-2020,14:45,60139,316,1110
05-11-2020,14:45,60140,46,318
05-11-2020,14:45,60141,7,194
05-11-2020,14:45,60142,49,529
05-11-2020,14:45,60143,100,454
05-11-2020,14:45,60146,6,27
05-11-2020,14:45,60148,170,1139
05-11-2020,14:45,60152,38,201
05-11-2020,14:45,60153,299,1233
05-11-2020,14:45,60154,132,751
05-11-2020,14:45,60155,120,391
05-11-2020,14:45,60156,73,475
05-11-2020,14:45,60157,6,44
05-11-2020,14:45,60160,410,1282
05-11-2020,14:45,60162,99,409
05-11-2020,14:45,60163,56,217
05-11-2020,14:45,60164,300,1388
05-11-2020,14:45,60165,117,259
05-11-2020,14:45,60169,223,796
05-11-2020,14:45,60171,65,379
05-11-2020,14:45,60172,138,579
05-11-2020,14:45,60173,45,205
05-11-2020,14:45,60174,81,902
05-11-2020,14:45,60175,41,431
05-11-2020,14:45,60176,87,385
05-11-2020,14:45,60177,157,478
05-11-2020,14:45,60178,22,308
05-11-2020,14:45,60181,151,727
05-11-2020,14:45,60185,351,1120
05-11-2020,14:45,60187,73,624
05-11-2020,14:45,60188,278,1155
05-11-2020,14:45,60189,55,539
05-11-2020,14:45,60190,23,334
05-11-2020,14:45,60191,104,412
05-11-2020,14:45,60192,31,250
05-11-2020,14:45,60193,133,743
05-11-2020,14:45,60194,74,418
05-11-2020,14:45,60195,9,70
05-11-2020,14:45,60201,234,1578
05-11-2020,14:45,60202,242,1373
05-11-2020,14:45,60203,21,149
05-11-2020,14:45,60301,17,101
05-11-2020,14:45,60302,145,1092
05-11-2020,14:45,60304,57,528
05-11-2020,14:45,60305,35,327
05-11-2020,14:45,60401,32,249
05-11-2020,14:45,60402,822,3132
05-11-2020,14:45,60403,118,703
05-11-2020,14:45,60404,76,581
05-11-2020,14:45,60406,281,1154
05-11-2020,14:45,60408,12,107
05-11-2020,14:45,60409,386,1881
05-11-2020,14:45,60410,27,296
05-11-2020,14:45,60411,631,2998
05-11-2020,14:45,60415,138,474
05-11-2020,14:45,60417,107,615
05-11-2020,14:45,60418,68,288
05-11-2020,14:45,60419,253,1317
05-11-2020,14:45,60421,6,75
05-11-2020,14:45,60422,66,456
05-11-2020,14:45,60423,103,687
05-11-2020,14:45,60425,95,600
05-11-2020,14:45,60426,316,1597
05-11-2020,14:45,60428,149,846
05-11-2020,14:45,60429,174,1128
05-11-2020,14:45,60430,210,1003
05-11-2020,14:45,60431,120,859
05-11-2020,14:45,60432,175,704
05-11-2020,14:45,60433,167,617
05-11-2020,14:45,60434,134,88
05-11-2020,14:45,60435,438,2157
05-11-2020,14:45,60436,121,732
05-11-2020,14:45,60438,241,1206
05-11-2020,14:45,60439,61,513
05-11-2020,14:45,60440,555,2176
05-11-2020,14:45,60441,137,806
05-11-2020,14:45,60442,30,211
05-11-2020,14:45,60443,271,1257
05-11-2020,14:45,60445,101,651
05-11-2020,14:45,60446,306,1471
05-11-2020,14:45,60447,25,325
05-11-2020,14:45,60448,92,485
05-11-2020,14:45,60449,59,383
05-11-2020,14:45,60450,24,296
05-11-2020,14:45,60451,69,592
05-11-2020,14:45,60452,135,813
05-11-2020,14:45,60453,495,1894
05-11-2020,14:45,60455,224,905
05-11-2020,14:45,60456,35,161
05-11-2020,14:45,60457,91,344
05-11-2020,14:45,60458,82,488
05-11-2020,14:45,60459,257,991
05-11-2020,14:45,60461,46,293
05-11-2020,14:45,60462,185,1043
05-11-2020,14:45,60463,147,484
05-11-2020,14:45,60464,30,220
05-11-2020,14:45,60465,141,527
05-11-2020,14:45,60466,399,1610
05-11-2020,14:45,60467,112,589
05-11-2020,14:45,60468,20,116
05-11-2020,14:45,60469,38,231
05-11-2020,14:45,60471,164,775
05-11-2020,14:45,60472,49,308
05-11-2020,14:45,60473,285,1409
05-11-2020,14:45,60475,57,355
05-11-2020,14:45,60476,14,102
05-11-2020,14:45,60477,160,996
05-11-2020,14:45,60478,253,1264
05-11-2020,14:45,60480,22,154
05-11-2020,14:45,60481,17,218
05-11-2020,14:45,60482,61,316
05-11-2020,14:45,60484,84,366
05-11-2020,14:45,60487,94,621
05-11-2020,14:45,60490,109,647
05-11-2020,14:45,60491,99,503
05-11-2020,14:45,60501,170,488
05-11-2020,14:45,60502,51,356
05-11-2020,14:45,60503,36,232
05-11-2020,14:45,60504,160,763
05-11-2020,14:45,60505,831,1831
05-11-2020,14:45,60506,487,1989
05-11-2020,14:45,60510,57,533
05-11-2020,14:45,60513,99,778
05-11-2020,14:45,60514,29,270
05-11-2020,14:45,60515,54,492
05-11-2020,14:45,60516,77,551
05-11-2020,14:45,60517,143,821
05-11-2020,14:45,60521,163,629
05-11-2020,14:45,60523,66,370
05-11-2020,14:45,60525,187,1233
05-11-2020,14:45,60526,49,535
05-11-2020,14:45,60527,178,1094
05-11-2020,14:45,60532,76,511
05-11-2020,14:45,60534,93,416
05-11-2020,14:45,60538,140,567
05-11-2020,14:45,60540,77,830
05-11-2020,14:45,60542,65,422
05-11-2020,14:45,60543,142,651
05-11-2020,14:45,60544,110,821
05-11-2020,14:45,60545,77,342
05-11-2020,14:45,60546,97,679
05-11-2020,14:45,60548,39,214
05-11-2020,14:45,60551,16,60
05-11-2020,14:45,60552,6,71
05-11-2020,14:45,60554,22,205
05-11-2020,14:45,60555,61,325
05-11-2020,14:45,60558,26,295
05-11-2020,14:45,60559,229,841
05-11-2020,14:45,60560,51,350
05-11-2020,14:45,60561,79,617
05-11-2020,14:45,60563,104,831
05-11-2020,14:45,60564,90,745
05-11-2020,14:45,60565,138,709
05-11-2020,14:45,60585,51,426
05-11-2020,14:45,60586,212,1259
05-11-2020,14:45,60601,62,461
05-11-2020,14:45,60602,8,77
05-11-2020,14:45,60603,6,46
05-11-2020,14:45,60604,14,66
05-11-2020,14:45,60605,138,987
05-11-2020,14:45,60606,39,292
05-11-2020,14:45,60607,341,1263
05-11-2020,14:45,60608,1095,3786
05-11-2020,14:45,60609,1003,2879
05-11-2020,14:45,60610,173,1253
05-11-2020,14:45,60611,107,1424
05-11-2020,14:45,60612,470,2445
05-11-2020,14:45,60613,306,1455
05-11-2020,14:45,60614,395,2367
05-11-2020,14:45,60615,279,1841
05-11-2020,14:45,60616,296,1939
05-11-2020,14:45,60617,691,3677
05-11-2020,14:45,60618,744,3139
05-11-2020,14:45,60619,680,3310
05-11-2020,14:45,60620,828,3576
05-11-2020,14:45,60621,376,1496
05-11-2020,14:45,60622,419,1948
05-11-2020,14:45,60623,2033,4693
05-11-2020,14:45,60624,565,2127
05-11-2020,14:45,60625,873,2876
05-11-2020,14:45,60626,670,2444
05-11-2020,14:45,60628,774,3189
05-11-2020,14:45,60629,1872,4925
05-11-2020,14:45,60630,488,2139
05-11-2020,14:45,60631,172,1450
05-11-2020,14:45,60632,1772,4156
05-11-2020,14:45,60633,195,1267
05-11-2020,14:45,60634,913,4220
05-11-2020,14:45,60636,482,1488
05-11-2020,14:45,60637,419,2672
05-11-2020,14:45,60638,723,2964
05-11-2020,14:45,60639,1993,5039
05-11-2020,14:45,60640,589,2470
05-11-2020,14:45,60641,828,2973
05-11-2020,14:45,60642,106,689
05-11-2020,14:45,60643,571,2925
05-11-2020,14:45,60644,797,3087
05-11-2020,14:45,60645,755,2650
05-11-2020,14:45,60646,255,1444
05-11-2020,14:45,60647,787,3105
05-11-2020,14:45,60649,571,2677
05-11-2020,14:45,60651,1008,3178
05-11-2020,14:45,60652,575,2039
05-11-2020,14:45,60653,354,1828
05-11-2020,14:45,60654,112,615
05-11-2020,14:45,60655,196,1446
05-11-2020,14:45,60656,179,1230
05-11-2020,14:45,60657,246,1866
05-11-2020,14:45,60659,500,1570
05-11-2020,14:45,60660,281,1197
05-11-2020,14:45,60661,29,270
05-11-2020,14:45,60706,236,1351
05-11-2020,14:45,60707,517,2205
05-11-2020,14:45,60712,122,563
05-11-2020,14:45,60714,512,1615
05-11-2020,14:45,60803,159,762
05-11-2020,14:45,60804,1747,4789
05-11-2020,14:45,60805,176,653
05-11-2020,14:45,60827,239,1202
05-11-2020,14:45,60901,298,1632
05-11-2020,14:45,60912,6,17
05-11-2020,14:45,60914,92,776
05-11-2020,14:45,60915,34,338
05-11-2020,14:45,60922,10,84
05-11-2020,14:45,60927,41,114
05-11-2020,14:45,60928,6,14
05-11-2020,14:45,60950,56,511
05-11-2020,14:45,60954,18,260
05-11-2020,14:45,60955,10,32
05-11-2020,14:45,60958,18,69
05-11-2020,14:45,60964,17,108
05-11-2020,14:45,60970,8,145
05-11-2020,14:45,61008,185,649
05-11-2020,14:45,61016,17,119
05-11-2020,14:45,61021,53,525
05-11-2020,14:45,61032,88,410
05-11-2020,14:45,61054,6,85
05-11-2020,14:45,61064,9,55
05-11-2020,14:45,61065,14,142
05-11-2020,14:45,61068,107,774
05-11-2020,14:45,61071,25,159
05-11-2020,14:45,61072,16,134
05-11-2020,14:45,61073,14,240
05-11-2020,14:45,61080,15,118
05-11-2020,14:45,61081,56,264
05-11-2020,14:45,61084,6,26
05-11-2020,14:45,61088,6,98
05-11-2020,14:45,61101,125,801
05-11-2020,14:45,61102,107,640
05-11-2020,14:45,61103,93,696
05-11-2020,14:45,61104,126,508
05-11-2020,14:45,61107,70,593
05-11-2020,14:45,61108,132,656
05-11-2020,14:45,61109,104,635
05-11-2020,14:45,61111,31,379
05-11-2020,14:45,61114,36,258
05-11-2020,14:45,61115,30,360
05-11-2020,14:45,61201,138,609
05-11-2020,14:45,61235,8,45
05-11-2020,14:45,61240,8,77
05-11-2020,14:45,61241,13,112
05-11-2020,14:45,61244,134,438
05-11-2020,14:45,61252,8,53
05-11-2020,14:45,61254,7,187
05-11-2020,14:45,61264,18,180
05-11-2020,14:45,61265,162,824
05-11-2020,14:45,61270,6,82
05-11-2020,14:45,61275,8,57
05-11-2020,14:45,61282,31,142
05-11-2020,14:45,61341,29,217
05-11-2020,14:45,61342,14,110
05-11-2020,14:45,61350,12,270
05-11-2020,14:45,61356,6,157
05-11-2020,14:45,61401,63,825
05-11-2020,14:45,61410,6,56
05-11-2020,14:45,61443,16,207
05-11-2020,14:45,61455,40,414
05-11-2020,14:45,61462,94,386
05-11-2020,14:45,61525,6,133
05-11-2020,14:45,61548,6,150
05-11-2020,14:45,61554,17,676
05-11-2020,14:45,61603,21,564
05-11-2020,14:45,61604,24,812
05-11-2020,14:45,61605,12,417
05-11-2020,14:45,61610,6,89
05-11-2020,14:45,61611,18,434
05-11-2020,14:45,61614,42,595
05-11-2020,14:45,61615,19,490
05-11-2020,14:45,61701,37,946
05-11-2020,14:45,61704,20,744
05-11-2020,14:45,61705,9,282
05-11-2020,14:45,61761,35,846
05-11-2020,14:45,61764,10,208
05-11-2020,14:45,61801,23,537
05-11-2020,14:45,61802,33,667
05-11-2020,14:45,61820,40,587
05-11-2020,14:45,61821,39,841
05-11-2020,14:45,61822,30,619
05-11-2020,14:45,61832,15,461
05-11-2020,14:45,61853,11,334
05-11-2020,14:45,61866,75,625
05-11-2020,14:45,61874,11,202
05-11-2020,14:45,61910,6,66
05-11-2020,14:45,61920,29,225
05-11-2020,14:45,61938,9,233
05-11-2020,14:45,61953,9,121
05-11-2020,14:45,62002,72,362
05-11-2020,14:45,62010,10,88
05-11-2020,14:45,62018,6,41
05-11-2020,14:45,62024,7,63
05-11-2020,14:45,62025,102,466
05-11-2020,14:45,62034,50,170
05-11-2020,14:45,62035,18,127
05-11-2020,14:45,62040,64,412
05-11-2020,14:45,62052,13,72
05-11-2020,14:45,62056,12,151
05-11-2020,14:45,62060,16,57
05-11-2020,14:45,62062,6,153
05-11-2020,14:45,62069,8,67
05-11-2020,14:45,62088,6,201
05-11-2020,14:45,62090,8,15
05-11-2020,14:45,62095,12,100
05-11-2020,14:45,62201,12,59
05-11-2020,14:45,62203,26,120
05-11-2020,14:45,62204,32,123
05-11-2020,14:45,62205,35,141
05-11-2020,14:45,62206,69,301
05-11-2020,14:45,62207,47,124
05-11-2020,14:45,62208,40,185
05-11-2020,14:45,62220,84,201
05-11-2020,14:45,62221,61,269
05-11-2020,14:45,62223,41,156
05-11-2020,14:45,62226,93,489
05-11-2020,14:45,62230,7,85
05-11-2020,14:45,62231,64,244
05-11-2020,14:45,62232,9,57
05-11-2020,14:45,62233,83,305
05-11-2020,14:45,62234,38,276
05-11-2020,14:45,62236,36,110
05-11-2020,14:45,62239,11,35
05-11-2020,14:45,62249,10,107
05-11-2020,14:45,62254,19,94
05-11-2020,14:45,62257,8,43
05-11-2020,14:45,62258,14,76
05-11-2020,14:45,62265,10,158
05-11-2020,14:45,62269,61,269
05-11-2020,14:45,62272,44,114
05-11-2020,14:45,62274,9,93
05-11-2020,14:45,62278,15,97
05-11-2020,14:45,62285,6,34
05-11-2020,14:45,62286,27,193
05-11-2020,14:45,62288,31,138
05-11-2020,14:45,62294,16,102
05-11-2020,14:45,62295,7,16
05-11-2020,14:45,62298,38,160
05-11-2020,14:45,62301,20,623
05-11-2020,14:45,62305,15,136
05-11-2020,14:45,62353,6,178
05-11-2020,14:45,62448,37,208
05-11-2020,14:45,62454,7,105
05-11-2020,14:45,62471,16,115
05-11-2020,14:45,62521,88,611
05-11-2020,14:45,62522,22,130
05-11-2020,14:45,62526,27,304
05-11-2020,14:45,62565,9,63
05-11-2020,14:45,62568,25,230
05-11-2020,14:45,62618,51,434
05-11-2020,14:45,62629,10,288
05-11-2020,14:45,62650,24,427
05-11-2020,14:45,62656,9,391
05-11-2020,14:45,62664,9,77
05-11-2020,14:45,62675,6,138
05-11-2020,14:45,62681,6,119
05-11-2020,14:45,62684,63,280
05-11-2020,14:45,62702,50,963
05-11-2020,14:45,62703,46,786
05-11-2020,14:45,62704,33,920
05-11-2020,14:45,62707,11,177
05-11-2020,14:45,62711,19,415
05-11-2020,14:45,62801,51,569
05-11-2020,14:45,62832,16,219
05-11-2020,14:45,62864,80,585
05-11-2020,14:45,62882,8,65
05-11-2020,14:45,62901,92,576
05-11-2020,14:45,62902,12,77
05-11-2020,14:45,62906,33,247
05-11-2020,14:45,62907,12,46
05-11-2020,14:45,62918,10,171
05-11-2020,14:45,62920,20,97
05-11-2020,14:45,62948,6,220
05-11-2020,14:45,62959,23,528
05-11-2020,14:45,62966,41,363
05-11-2020,14:45,62992,22,66
05-10-2020,14:45,46324,8,93
